32901	679be9d17ba6e09cb7871491232b75848e42471d
37862	2548c1c3785eb031ebbb238cf557acf81e3d6793
11846	-2de6b7da93985dab0eeca6cae2702516ffb1caeb
6776	-2db655c77f1cb67230b687e056e04b5cf42547df
16650	-68d791ed56a1f4ab14e368c114351ece52f058c8
1176	6b0715a8496bb84e87c025dd9375d55645dd28d
49264	-c4cad32a5b37e22e2cdfd6b9423af4cf7dcb944
35239	-7941487b737aac3f9fc319ee8b17680888d1591d
14701	-1809139fbbb158d9d6fce0740004d166f45588ad
46976	-507245ce2c24d3538d4b2c7d1908f94ff4059ece
22593	-3e2d0857bc415f364a76ff011e0ea5f383f36612
14236	-72232a2959e5719f125b7774a80a6057f03b42b6
2905	74dc2f7bb94f50fe207c50fdec1db42c24d3047
11124	50ae9be0f2131a12b7af5bb7e72c5516c283820d
22405	525883b34089661a4ad636576ffe080f69ddee97
29963	4d89575f0e81e3ad8c0f101671e14298cea5cd45
28856	-2bdc35c7e856d46caefafef2de1bae2106348423
22636	2203efc87c7e0ea2238ca27d99176c9b136e5d7a
31724	-4482d99d3be8c87c40a6939b6de8ec50bd138cec
40685	3c25b30ed04f130787686c0e5ae8827386718f73
35791	357c413ace7a6a2638498fb030f57980f721d6ad
48500	-4fdc923562dcd99a73adeb896bef0471faa636d9
42961	208b3ec0abc4e0aad17458e1697f5b5dde19e3f8
42072	4491253b6239285cd251971a8f1fe945ad1febff
47420	-2642824230f5dd16a2f20abb44cd0f22831ed64c
3982	22a8dc4ae67e83d2c9c00937ebf41cbe55e7403c
30849	-4f1f98c95a133fc23a529aa1e3f7f35576b304f3
43182	677154465746bf9855fd7bd07c8036d3ca8ee378
6076	-303308df9951a37db104b415655e0d2be7685617
48631	-1faec4a0bc867316591cc1d981e535b4db192ac0
46285	-3c9f3140537535722cf70029627b52b930bc520b
17776	-4bd7ee7d30f0f0422a08e1bdbc853bd31b35c520
11726	-8037a4f4348503aaaa1856f58454818c9c9f9fa
45593	2486feb05a166942c01dc9387807a7e94fbbdc7f
23922	-115778438dfc7aeceb7715c05d000f1d050ed5f4
14067	47d5b004de30c7a4f73caa2667f2127453503264
49791	21dadf37992d44ef2f34f8f0a17d56d5c4aa853a
15648	555a49a0b120833401a553b87c0271374f5e257
24077	-24dae895facb6fa6d6354d1dd9edcda6d95ff6dc
24330	-1d2558ca699e6f7ffa9711f534835916c3dd5b4e
38798	2deafd74fa4940835244793a4110e65f2736b0c3
48795	6aecb62d3737e624e2a04060b87f92e7c9d68c42
38188	48870fb90b611769b1241ecf375e9caa6bac6636
6121	-7abdb7c5c45e752e18a88df0b3a45f526b0a6fe5
7681	-606ba13a3cd7fe9c531e9d96635c8d119bd5461b
1658	-6851d3be5cf4e7016f87d6de49c11664c4aea713
45589	64825bd07900a59ecb62b0c1f6fda294970d03cd
16628	-e3c489f8f422b88aeda709f31525c8aed72c32f
6834	76fff997605bfdd9eb6b8c72998b15e147a2c4b8
16028	3f58d6c7237899e20e756d5680d2d675fe8daa3c
1074	-4e05585cc13b366263ebf55d49ae7bbe7274a0d5
19379	-696f86f869cfc31ceace074df393376da31c1020
19941	3be0697caf1819bba54e706d4cfea99ae6049c96
11694	-77e1e8a34fa94175b158eb939679d3336a9e97b1
25186	4754947205efbaee54718ba8142604f6c50ed5d
9856	-71ac3b29b92aaa984a4d550e469b8cc200ff8926
639	-21ebfd2c52c86bbeb14fbaff9095d842ea3321f4
22196	63602bb6dce8274c7f9076e878e5ea8c065870cd
30869	-38cccfaaef5c6d52dd92435e8bbdeee7ec5fce0e
30192	-71d59fd54b49f77b37c86c306af145688c0ab449
2325	e6a8a4c935669c29f21c87df1cfde5e6217f64
1368	-24ea125885cb03d8a23e30fbc2d05bf96c5e1fe
29103	-2a7b69fb620204d2505ba86dc14dc712a300ec96
12321	3b0b1b28fcccf37e5368215a3f1e247dd99d533c
49497	4dce9b05ee08ce8d9506247b80a3b428ee09309b
15474	-73026e2365e7fb4fcd7e7586e0275d5cb68f92d8
31456	5a2947dd1c71db8479cb73aed912a11f595e6dbf
20622	-3fc696fcbbbe8f387b7b4d6a8e43803e1ca2f5c8
42269	50e9f390d925e637828faa1d1c19e0c03b860e28
29160	-c31f569cfc4e5ff38b9e868956486bfc55417c2
45844	-ef432bce7d7ce6387d8de92cf32b2734728e151
4663	-6d6224f9be7715e90f4cffc8f4d3164d80286b69
4346	df3ff2054ac458efc5817648683adb3413dcb44
36535	12090f9a38d0d2d3570032ce22bf8dbcbfdd7b42
44035	6641e096d319582de821e23338ac33cc33e692ee
35710	-71f908ac9596037dd994d78d36e21073d793e159
29340	-546750e37dd16f99b06bd11e6b2895f2e194294a
35254	-4eb1a196f4dbedda4383d2a239039efdcdf396f8
49528	34adfa0d59e5054f490832cc7df3a30906d81c68
10378	41580f5d534cfbe37edee71a4b05c35fa8ad2b9
31904	-565a4095fac546b38e5b7cade148f4747eeb05fc
18992	-6e3a5cb780288acb89a0ba290270036ba6c2a25e
20068	658fd1b0f471a009afd53e104cb27dc7a192d4af
9553	f0cae38301c8205ffbf586ef066799c8449cbe3
17550	493e2b519ccf7f7ac63e49dc250a58431ed7b4d2
9500	49d0238c6d285360053efc00b7774fed7c51e0e0
31563	-30c3236b8fe8526f3121d713a0610cdfbaea0ab2
14765	70cbca7d7061a13e082883cf914d634a23d6d359
30284	-2b19fb85fa14392b8b1468f54557ba1162aa152b
16572	-4359293093bb8ee40d7c1c5e1340e463af1831e6
10678	20d7541f1c92cfe191c9cbecd8c71cc974d86215
28766	-23b7bf2d3c38e1e12f14f13a61c88cdc47421162
12993	1e39317e82fc8baafa1645381d1e1195ad21df70
12806	6d152e2e495b34799e996d5375e08809d56e9247
31262	-6b782feb06e47d6d04a69387383b5b8b3ba5295b
33051	-7b48d011115add8c239fc251c83d2729e5b76850
29848	77a40c04d59b4b63342b4f3ba094ee7fb9d99602
29383	-7a86e45d40d8e5db268aa0d6b3f70e297d1336bd
26154	-682e5de14554326f6dd495409ce27e84bc4c59c4
1333	6dee9b00cbc80bf7c6ee65c307d8dadcfb091a33
39803	1f79dcb978fbe07f9b5d647f916fb073b788857e
14035	5341f7afad20574d3c9e9262c265facf4f976819
12273	64a0f2d4a00cefec4cde70da4ab1ae5ebc15c18a
28707	5dadcd7c516b45b4d100d0c40780e9b41c36e5fa
39966	-20fbde5ce37c01a5e691ade2a0c8c26db6706e4a
11127	6e4c4fb373d5d0add8bab44aed1cfde8f22a78ab
27217	6dd882f54d5e2370d91abe4c7a09df21f7f78e84
32143	-779fbb3e1601409ad06ed865a8877471c007652b
36058	3191c72e4e0999594a3ce232e049c07628a8982
49456	-5d0115195d6c86babe6f58d0464bb7804ab04e64
19467	3086ee0de86583d9dcc56d72d8525e8c37af6f7
44531	-5bb5eda56c2dc1c9ac5a3d87238c312f29b004b6
36692	d36c2faf51057d90084e6679c8ce94aeace3deb
15082	1e3017da2d30d71d11a869d960fdbe11133d0b9
28084	-293ba1a9df07054add9e91823595f2c32a9028ba
18734	67980257ff81f6ffe66d90801232a27216525952
9486	5a5ba85e8016950c50463d8dbfb9263f8b402575
40256	-64cd1a5ba0f3ec91942cacdacf031e077a12758b
30936	544477a6ac304bddf9e887dbfba78ecc32ccfe7
34657	-2dba5234fbf1bf56ddedddc84d97604ec0322d45
29318	-67ef9a10bd68654fec3e973715221b004de48356
21363	85e465718793c3c7f0dcb5ef33f98e962d45454
22507	6b2c5820d795662e5c60bb091c6479192646082c
18030	374c90d994bfd97b74e3f85b93fa9568bd74725a
10359	5289791f40b62c6b0585fca9ccafaa832fbd36e4
10445	1f73c9acdc95bedce1af046af981c316c3d2c459
33605	3aa1b17d9add37107cb30ca0e3e202c9e6afb9b0
6458	70528a28693fa667890f14fde2fa93a97617f86a
10659	-76079a069c35e423c467df3e48fd69d065f98140
39183	5ec6fe9a63cd7b957e8665965281ffb3ddf8f5ff
801	-4674ac657517fb37ebd57d4c7a6bf305d840d7a6
33458	324ba05804b062d9c0d1c1647eaca2c0f7b82820
33991	-aa18c2cfa20cf2156546479544ceb80d71da33d
1118	4a8edee6fc6b50a5e42c91f21c4f3dd5faad63bc
15343	3fcfb62a617a5f27136a0ff4a5c33d3224b59c05
28830	-18a1e9e270163b4f1868c550aa192ff1eecfa797
13514	-584a9e1da8227b7d3aa34c35614fad6d25334e57
1289	-6ab19ca00dcde5fce7ac611ad1b9960aa2ca9ddc
45704	-19f889c9a387bd4d9e756d559d9830760651611d
8882	-18f857b01dbc0d5cb5b446ddf2fab69221084b99
23780	-48fca8df7e8de0b5d816788f2227c4802f0813a0
36806	3c84ae69b42f1d92902dbaa5c099763057d0d869
47441	dbf71525608388cfd96f2e9e543921bd0e52d74
29911	7ca0a8e174fa6518c5a7194bcc6eecf37b279cb0
2342	154fff767c655dc6278e073e251ce40c7d2eb273
23993	-5753ffb445fa80f90e0e22ab665c9da76d15c39d
8547	5bea94a6967c4554d327e83a06222b8a4d49c84c
11782	2f88e2364bd8291248c2381805bead66f037dda0
42178	4268a3d79ac11082f8c74232c79385194208942d
25610	-63b733fd8138796118ee7807dec5df2073f8a5e8
16044	69561292d7240027e731d626933678508a8a7eb6
23655	-3f937e2caeb1e1aaf7411dc988e38d3ae309999f
45500	-1b7ed96140463a91652a18d0d57bd4f1ff26b4da
29110	4dd7ad970fa4b740719a2d3a0ba8f2bdc34d211c
187	-1b7ad38e8733280a93fdbf5c1a823dcc4d368233
44993	-b35dca50e5e2621dcd5abe0f1527ad4cf8e08fe
26738	-127364feb26828c02d6661805eaffe06c2bcebc8
30173	26ffc8810c3c1cac67ab3eeee35b49cff1f0118c
48133	-7ed03a66153e97eb4560abc36f2ec89fe2f6fea3
719	-4038726288af0401ebb59a486bac768c5b44eac5
48323	4e95e8b418dd3442de2928ec7060ce229e8ed714
44004	-65bcd31255001b70b0e189110208d493428d4667
37543	79da6b7584e4bd09af93c9793573d352bd7a0142
47653	-17bf1bbfd1566c20282c433ec8900d16e58a5f88
36257	-613afb057ef316375031e65607da8b5a083e99e3
3411	-113d25e84685bf4b6a3bcdbbe006f25570bcce4f
49534	4b900c5445563453c7838e14590bbe44aa14d6bd
43214	10c758dddf1374bcf1d9673e6206768dbca40ecb
22444	62dbe9845b154de49c5424a5bb65892914b5a739
819	-21bebb3864f3cc7509f35050001442190654b947
484	-2be50a2a3cafb21d07159860a784cf8c53c3af26
23755	61528c91f86357187181acc3531a28a883b81e28
20453	-b7a40958be41e53b2bfb814f374d327f4855feb
19768	-16e83cbded2c8cb45ba0cfd01565df61cefc686a
17621	3191e7b29dbf0fb7b1f6c960c4b163d7787a9a0c
3725	-1b585d63afd57a583f51b9f2e587467c81034d5e
28305	-25c921cadbdac9d94a4f50533f4f1d654daab2ec
28194	-1193cee9922ba4b3881f132b130b6bb50a68c86d
21742	8aa531605742dffa33ac546d45e6202153bd2cf
44354	77259674a234d341d4ea20ffe4c2363aaad99443
23616	-4ce3ff304b16fba715138d1d094847db4487f784
7102	-30f8eaa2fb251c0d0e4fd24d41d8f30d510ffdb0
24772	5b505f307c0de9d26a8a4458cfab03b0ef15d63b
38141	-3767bd990f35344a7310108729a4233b70e5a672
23270	-47d36c47d5a3b07163a3253ac5049d9335ce1a65
17610	7e4901151a759ef0696e1bf9749355255f74efe8
42568	-4b107b2342d45c0021d0b5e94f4e7fe2a2c3a3c1
22619	-72e274c84c851cbcd7ee1ddae6316e1e3e397523
9697	-3238c92fa6d64ed76c5b68b5ee5e3c810dc5ba49
1138	2d09e76d5e29642a10979f6e0a66040f5d1345bb
40202	-731cce41066b345567230bd73949ca417a122c1e
42893	-70336b0c2f198eada53c26f5d85790d97433b9f7
31926	-32ebc192bde76aebbf8c3ca7849389110c0f62c0
19608	18aa706c9306aada50c1321222cc1403ad7d79a4
19398	-58b51872ef175b040fc2a71a60af70d31939c63c
25786	3ae6d8412b586d2249a11112c9855421f2ee1542
42716	-1fac625acc573d99b69955d9dac1f1dd53fbc5e8
32419	22b4cffea2f6f8712a65a1bc2d025d8d8749ed62
29121	-167e9327f07f36dc4b796a1c2f4ef1a6cb244573
25299	39f5d76068781f110fe4776c98306ee60af8341a
35459	-1d2cf0451cbf79cd9ffae2203e7c2bae38b172cc
39163	48aeb41648db21cb1c57c39672a880bcd9f87842
24815	4235c3ab8cfedb9c473b8015b2051f10946fb80f
28996	-5524ee44a25f118e554f0a68e21b3c0699479ceb
5692	759d521bbb866b31bc3befb1801aaa2546051c15
17611	3f6b2d79128cd6f0b657c7e2509143c30a51a61d
11633	3bbda861886f4ebb3c2e963e072569918fcfdf83
24403	5a649ea81941486a0fee02bf40d6c3c0d3c4e363
41597	-180162c9ba75ddb552ef5dbb8c0cd755a36fad45
35289	1549a659bdddda92f662399d706e35205e6247f7
42653	-332d5c0098d28b834a420c0608f7ae542e7d098f
9713	-5f6c8aac3882710ee5c3ccd7cb1f49e83923d619
45932	2cbe1dd53efb715439463e4a75f097c5753af56d
11387	-3a27a26c2191d6041685c11a7f68242371fea2b9
14402	-4694fa7360f529bf5815a1c590750081da59aac9
19204	-3c8b2ca781e31b0c7e3dd67e123be78d110be875
39665	-1de3f95e9c1cb9745e0084a5d1f8a89a47cc63dc
24533	3f8ab80a472926942fcbc64ab44f1fa55eaa534b
37093	5b2526753369f2c256048f4c2bc875e78c978578
32285	-725c7b4745cf3761cd49ef0841cc8cb17e5da66f
25945	4b1935e145087e1106315f8065427d59a154066a
7537	15c5fff0f3d473dfffe9109edeeda7401875964c
16320	42e9499f54a24b9166f51cdc4e0569522adb340e
3841	5e91e97f998e9aa4e8670ef412acc2a1ecf51275
15189	-493492b2e6cf9b8bdd643b1977a55eea6eb8c23a
3082	-3e6771578d73a812989c215c9071c6f00588eb75
19619	-4476ef79057b362c29c577d52eeac2120d192395
45328	-1ed279e1655c16209292cc79e55dfe484d9ace2e
9625	-44c6dd533593f3fb6d06d5218c1a3356121148e2
15861	-926d6132c10a33b0e4b47f9fcb21be2f1f781c9
34569	-7b797e8c7d68b567cba5c4644d1c96da050ad8c2
4591	3984e3ef6c15d54f8ea7e5e56c08faf517fe9a1b
21380	-7f3999f2949011508c64f24a60cb06199e28eb3c
38109	28dc24c895567f9407fe970c4cb4d16458ae216c
23859	-2b8a0fa3732b2c4b0848e88dfaeb5be9dc66f763
40441	2e28b06a99e6970e02ec733d44ca8ebae9ffef8f
14169	-7eb4ed17b7bd90584952ba6a10107e52cce59c29
4134	-31073c7e074ec23cf675a3388a13102b8c93348e
8194	55ee0dcc839538c4b7da2bb4ed15375ef5456fa1
46923	-103e71c58f114f9c7f60fece156712135dc9352
31352	-4542611c84ef7bba551d49b5e5a5499d6ee70d79
18246	-21b5f355f33d05786c6f82c39da291c9ed62b086
16191	3226794cb62e36451b994ff230fcb38a6e0f85cf
2833	-28ccf84de2436c4003f9eff0c3b5531adc4f4ae2
19583	78de5f493da3a6b59f210b2787ea230a5033cb90
41967	32f501bf6c126391f56f4c357b8e6a9711f7e58f
28106	4952192109363ff1e0d7f48ad26cae4bb53c031b
17692	2dfe17de859a09580bff291edd3425670ab5caf8
47910	400e38853074e5189862d9500eec2d8c4a79a8a1
47817	c4edd29cab406aa23e94f2a3cff26c96794aadf
35203	-4821f10352b57eceed98de81267982894d09f89b
26726	-314ec424eaab05876261ee9d9a9914e8ee637aea
39354	444398a1ea07fd17868a019adbf619ad555bd0e3
33440	-449bca6982dfe43ba7064b0683cdedd546ce572b
20795	22862edc52936bc7af38c6687b7eeb676cdd695e
34731	7058f925f13cf93e52c8d8a06affa98ba5e921ad
23150	1826464cfa5defc5e78a43eeba75b7c02a1de92b
14306	-3a763fe15a477b33e9dc0c754dd7d0d0c5975e77
12530	599f2c908e59251d8ad7ed4c3834aa2e2fb291c0
28208	602b52c89f9c1968acb1c2dbc523f1a61b8d21c8
48424	6925265b3c6afe0737e901a3ef180f3f5f05b7a4
44535	-5a58a1b67945220c67427f27de7b333b40422a39
42086	-4a553fbe8c99ea6bf2be66bab4de17d29adf67d5
39778	-1a80919d5dcee51da99591a3af8d2dfaf4473be1
28752	58988c41e0573daec3ce25038c8903c65d87caa1
35647	-f58e6022deead78923f714b7d454ee9d818bef1
20275	4c0229b39fa0476c75bde6cbdf468d108d86177d
10263	675dbc633c62bfe7eec71f4061df443ec12aae80
3720	-53d5330cbe2d4e3320fb38dfc14b9751f4a2b941
22357	3fdea5473d4d545f1113b0c01638c1afd44b37b0
49970	-3adfa9c7f21c664df768121f9b5b1886a79fc908
30227	783d03d7382d06a5e14ff61f454eb5f6f95ba56
9574	-610bf994a7d3cbe05b7ae249eb67429fb8fab134
33643	-67a58944437213906123a92f406cb0147ee495be
34190	-241f7bd421fe17b66a81c8f9d061c5041f06a984
29014	3e5f94b72f951310eef129fdde89e13cf8198d41
36301	-3296a3b758027f589874796a47a287ad000a5ac1
44623	-2c1fc20f77800122bcd43f96aa2658d037c435c9
14760	29d4201473974910168cb18e537bba540276c5aa
41546	7c566bd9974b0910fe7a01560902d57060bcc135
10911	-37872e51fc9ad91bd1881641616711175657a5fb
33530	20d5e73839de34eb7c92bfc13bab780e1d95e739
24445	-25892718be5cacb6515622ba3892cadd5fc315ad
35282	-49919c868522d69eca7a78d3b8c4990621bb66a1
44474	-5a6eaa95c9f8d05b210830bda9e08f9481d7c928
8442	-6ed17d7fabcfea89d3177d59075df7ebcd2421a0
44111	-253340317dfcb727e581583422046d77512911f7
41762	47afe01e9dbdc65a68ee62a6715b3f53791b7204
22439	6c0ac4241677a385889d63624c9ecb64a5ddeb7f
32271	-54af312a5385637259dfdca6213b37730456feb5
26937	-1b8d1857ccec3d7c63218259d90ce2693d88e1aa
35288	37ad7a52667d00b3489774545a40600f0e0949d4
17993	5626ea52d94fafc6a7d25586cd36957eb4597515
11845	-1efcad22cab742793830361ce0b63aa5dea7a375
23234	-483d59f094d94017d14ad1ad72a020ebd4578e55
47964	-416c341f9d09d2bcd6462016d7252b8594512ea6
24328	-18cbba78c13a48ca5783a502bc8b2726c73c6ed2
28580	-755a06fa793e239d704f15e24b84db3b2ece688c
23653	-6789ab77abece5c03ff48f808a108d0b646766f3
16393	-50252bb37b6a104971121c1947f9b78ac3b4f163
22847	616fb5f2b9d2aaaaca3391401a2294c143186ad8
25475	7367b460eb0efd5849935de4dd36505f03ffd529
2163	4037d8c8206a0f28a78518858c9f4a04e0f7b7a
22948	62e72d01b28211b8e2e29a0e402b3b2ad8d7ffce
2914	491f818c33dfc15919af6d358b56da59fa8b1920
49535	4eecc28d13e32f1f6e115bd4c4d1e0fac584d2d7
27132	-21a65d0be06fc8d08157afbb07ba97220c8622bd
30409	-5d1207b91f9bd79db13e697c406b7257d292fade
14662	-77b69ce791d2c0e84a9715cdbc000fbfeca788ec
7792	-47e6b2c8c4a18b9e7d1e7cc5fac66a3598bb2071
33834	-e7cf471f5d0c8882ced56cd22aadddf2ea8a3ce
23984	-140de48c09097bde24f6dc4fd89aaec5cbd71fe2
11579	62db83a6ca580eff953791b730add98a7ddc3bcb
48447	-2f0c46dd059658dc1fa70ed585c5cd82a551fe1e
21445	-10481b9f12c222be53b726a66deedfb02892188b
2126	-7d33868bd80842b877ea4ee0c5a74217c1f45945
5162	62e4e1da29cdf9846d0e19ed3b670882078c0c8a
40306	36352a8f49c1f127cdd9c8b1023b4d5875b30356
20407	-1e6162b4285a9af33e1df7513d878a6da3c4b83d
37188	63b830e5b9fa53d0a46ef9a8268de94f096474f7
14805	a2d460cb514e6ff993b084d72e323a6daac72ea
27064	-3bc0565509da7dfb384bf81422cab83aacc383a0
40121	34c4455d9e3a119184aaa322495b364a32fbc7d8
169	687199c029f1cc9603ba23ed501811fdd7d924ff
38960	3e8aa2a126babf42c208e92f2649fe446ae61a87
41306	70b1b1565ba24425b05b4d72c230d0306f9754cd
6326	-24a664ac91fbb5c29c29f0fca27d6c50038fe120
7042	-34c52a4c155286871419f85bcc13ae477b27a607
28068	-6c008b096ea0ace2f3c2744343013933c408549c
3606	15fb67c051c6934ce1708bd84c0be2e1e30da0f9
9121	60d4a57983367aa3c0b3143a37bbb54ec9a2f32c
31427	-37d8a7cd5f445b9c07c47a367ccb35127fbf6397
42828	75f69080de6d6e7ebe7cbac4842acd9c56aaab38
2261	-465512a1aa0a150f28bbb4c3a693f6b37a7ab13f
17463	4ed597f9e8a10cbc6ea9d58e17f21baf9b33e7cc
43314	2a8c4c45a84f4f8506d6eee58f7da36b406a4e8f
43140	7a28461df3060cccd9e8db2c5b882f75e8f2f2e0
7351	24b22336ac48c611bd48f92a8ff1f0548cc91194
13401	-3e2f8d3361bbd30d5d503cbe785c77a83101bd04
48668	1881dc23ab40e5131abab3005b2ec3a200e7d4c6
1720	27c7c9d0a3f3304c888351f3bf31f34073f6a438
28816	35257aff1b0e43e2e6311dfb5d29ae23c942162d
42087	29850149e6c005a6d10ef894690866577b64709
63	-7e796ef726b348e0796fb018bf62c7cd0ae5e762
11294	45a84ee78cc1ec4e30720a13f633ab22c4200242
29079	aa233ed0207d84bcb65ea6fd30314edd51ab330
9156	-58f8d338a7bd1ed1cdae89b7ede9dcbc72f08028
33556	c87314e282e7fd46e0c2a117ec92b1a8ab016d
38498	2967f791adcc526eef890b65269d855b7b45a9f0
30357	-10cf5fae1d53c36771f17dea913fbcbba9b42bc5
11834	-437f762254d52ba8409b3ee19c0ed97a1e7560aa
5424	-151b21911f0c41908eb23a793cea589170b7e64a
39343	79805c02d744a7c1f941f700c12a8c8557689f25
4423	-3601c1457894c5bdf051c889ac29eade427f99d0
22100	78efd4cf6a4f4973b5dd8397fa58e03641cd2ef3
16971	489c658b6749f241bd57f5240ba8bb92fbb3bf2
35080	1b4446e1c80193456a80046c456deded79a4b375
7210	-25aed00b59fcfab6545cc74f5d5572c5e9cfbb87
12659	-245929f276fe31f8639531a81b200e91679b4788
29261	-5a5478ef3622028231d651fcc5d0967c9632d30
15408	-dac9e1b02c74f25e6b4e950cecb83db16fd05f1
34188	-4203e2c3286f9292026b14621f6a7f96dd711938
25499	-13da2cf656b2fb32ded61bc98d74061184f0a13f
42981	1b60a6b50d044afcac3eedc6e2f566ffc880fe8e
32268	-2835b8bf3ed4b8eb85f0d3ced889a24f01e2c620
9369	c5012b6973996adf6ef5ede4e0895f3787cfc2c
9384	-3e71940fbd5e7ef27c609fc72d4efd62d4b6398b
17459	-25ea5ce79d3ee1976bd12005084ed5e9210089dd
34751	-3c1a672e4b6545fa4978d136f3d8bf2b71cf6bf4
16671	41fd3136ca69604bff3cdfa9cbae5c80cdb298d
11183	3e87113a2038e5b4757ddb68c08e2797ee66bd77
47103	-1957e9d72d6b0bfa94bcb9c1ab9b56d172ababc8
4092	58646fe144c8a8a273f829dbb100b08f4f1968c0
37027	-1b5c44b4c36a71417cf19e03b534d5babaff0d29
27559	3a80f802c825cf4b55751db55fbdbed256de5af5
3768	5829ac514b59578f0db060b0c66e1e36076a9280
33565	-393e31dc194cac5591c92e0ad1e7454ce890f0cc
7689	50124a6cade7197a694cbf74c8937390d506ea0f
22791	-4547579247c06bff65fa5c0eb2ac8ef9c03a78c7
48475	-2afc083f27340b31fccfe4fb5b17f1ce2a25ffb2
11346	-73277a91f3530c415e846f1b4be4f811e1c4b4a9
21753	2c1c36ca0a706d993888bd6ac3b21653acce0c7a
23092	-173dd7525caed3cbd746a6de3913a586685176c8
49867	3dce0f1d7124931892277111c609ca594a66de00
48924	-12f5370656746799078a5ce09dbb88111d7d8be1
28169	-6bc15f055c1f16e371e04f2aabb2ff28f1ee01b6
18463	14c52de2efff53e59e4f7e82dcac333eccdfa43c
45243	-d40a4785c7c2f67e19f0aac52b968b68cd71391
45935	-3a32b9f89ff431a966a839968abd3e2856cf2d96
8502	-76769d4cd5bd76364e5f2f64c31f66aa04954027
12435	-a9dc05690b4306f13579698ecaf0d3750fc19a5
48881	10e7d4b42a2a43eec134a0f6035333b19cc072b5
45179	-230d59ae26ee2e6f646ff3ffed38858514acf967
5290	-616b1ed8a4a4508306e1b3eb809e05018a3e75aa
46984	5f42c1f092919c71789cc9e715ba3f8fb3639c73
33388	-6c6f5518698da0eafc4a0b2307047fbf444f7a39
22776	-b49d4cbc405693eeb6d882e53d1e7b0a026b6af
33773	-d49dd87fc159378abd587f53e7fcce6b42701c1
41137	44f110d1e25c095ac81591dc5cdb52529136d8b0
15202	-2c6fe484a70ea742276180ae88c9f74c55a9d381
27421	6b2e5e47568bc06bec31aa7c0bd883069a88805a
44346	-772e7d9c960cf28f43677f999ab14fdfc125c25f
6505	6dab0c3ef448819d37fb842bb7ad17b7e423ec32
23483	-469b6cb2b84fec88ef1edbbff7596673b0580c70
14652	79650682ff71252067ff1a0e6e0cc1b021fb518
10921	260c971aa6f21233725adb60915ac3c986ba07e6
29197	-395b33b74fe4570b0976971e27bd19a90d2e5168
33771	-6b2d1d291c2d7f748963445b089e562234950d56
42463	73e1894ec2e80bdf8c91bd45c6374ccbed60ecfe
29402	-46ec1c01313a43076523640bd9b6860607910823
9236	-2a8024591e9c3175db8592d6e177b4df74aa0dba
16951	3422a4d2a66b0fcd8b752fc2d26186179d45e484
25189	1fc6ddd8cdf01839762c1324c0bc3b1a266089ff
13176	435f120a51925c48b05f883b8b58b967607610d5
